,username,follower,username_raw
2125,@hippie404,False,hippie404
2126,@spoken_g,True,spoken_g
2127,@kduneja,True,kduneja
2128,@JasonTheHanson,False,JasonTheHanson
2129,@manjuhere93,False,manjuhere93
2130,@jrichlive,False,jrichlive
2131,@brookscodes,True,brookscodes
2132,@BeanieCrypto,False,BeanieCrypto
2133,@genuine_doubt,True,genuine_doubt
2134,@SievaKozinsky,False,SievaKozinsky
2135,@INAPPROPRIATES_,False,INAPPROPRIATES_
2136,@erikrjoh,False,erikrjoh
2137,@mhartl,True,mhartl
2138,@ttomt4,True,ttomt4
2139,@mattwoodnyc,False,mattwoodnyc
2140,@YusufRoso,False,YusufRoso
2141,@CaliMum2016,False,CaliMum2016
2142,@tomaabow,True,tomaabow
2143,@Mqsley,False,Mqsley
2144,@aneeshpappu,True,aneeshpappu
2145,@PanMan,False,PanMan
2146,@EllisPainter,False,EllisPainter
2147,@whyisjake,False,whyisjake
2148,@dann_ramm,False,dann_ramm
2149,@sidsethi93,False,sidsethi93
2150,@leonjcoe,False,leonjcoe
2151,@DQuilici1,True,DQuilici1
2152,@alexqgb,False,alexqgb
2153,@botolo86,False,botolo86
2154,@Always_in_Beta,False,Always_in_Beta
2155,@trq__,False,trq__
2156,@SparksZilla,True,SparksZilla
2157,@SurbhiTodi,False,SurbhiTodi
2158,@hanakimis,False,hanakimis
2159,@hari_mohanraj,True,hari_mohanraj
2160,@KenzSmutz,False,KenzSmutz
2161,@darentsmith,False,darentsmith
2162,@vyrotek,False,vyrotek
2163,@BrennerSpear,False,BrennerSpear
2164,@kevinyien,False,kevinyien
2165,@SaraMWal,False,SaraMWal
2166,@kareldebruin,False,kareldebruin
2167,@brybrycodingguy,True,brybrycodingguy
2168,@gravicle,False,gravicle
2169,@ScienceOMFG,False,ScienceOMFG
2170,@philipithomas,False,philipithomas
2171,@RootChris,False,RootChris
2172,@Nextenergylabs,False,Nextenergylabs
2173,@MadusudhanR,False,MadusudhanR
2174,@staringispolite,False,staringispolite
2175,@sidmvenkat,True,sidmvenkat
2176,@BRosenblatt4,False,BRosenblatt4
2177,@IkeoffiahP,True,IkeoffiahP
2178,@YangTulsi2020,True,YangTulsi2020
2179,@nuwandavek,False,nuwandavek
2180,@regulatorynerd,True,regulatorynerd
2181,@eviitagonvill,False,eviitagonvill
2182,@d_v_dlee,True,d_v_dlee
2183,@meliarobin,False,meliarobin
2184,@MissBeHaven93,True,MissBeHaven93
2185,@YouuTeee,False,YouuTeee
2186,@DrummS_jr,True,DrummS_jr
2187,@bitpixi,False,bitpixi
2188,@RobPedersenDev,False,RobPedersenDev
2189,@gableingaround,False,gableingaround
2190,@mayathirtyseven,False,mayathirtyseven
2191,@Kaydeew39,False,Kaydeew39
2192,@AmNotADev,False,AmNotADev
2193,@sophiebits,False,sophiebits
2194,@patrickelyas,False,patrickelyas
2195,@pppanchopp,True,pppanchopp
2196,@ohsully42,True,ohsully42
2197,@__Tux,False,__Tux
2198,@Connor,False,Connor
2199,@carson_young23,False,carson_young23
2200,@Sobourbon,False,Sobourbon
2201,@TheSwamy,False,TheSwamy
2202,@gregmulholland,False,gregmulholland
2203,@ncb000gt,False,ncb000gt
2204,@JustinaEats,False,JustinaEats
2205,@illusterr,False,illusterr
2206,@EAPeterson,False,EAPeterson
2207,@dswinder,False,dswinder
2208,@jenmacchiarelli,False,jenmacchiarelli
2209,@heres2agreat,False,heres2agreat
2210,@_estewart,True,_estewart
2211,@crisssemm,True,crisssemm
2212,@srinitude,False,srinitude
2213,@mikebago,False,mikebago
2214,@rlsiever18,False,rlsiever18
2215,@MyShHolmes,False,MyShHolmes
2216,@m_boyle9,False,m_boyle9
2217,@bgingrich,True,bgingrich
2218,@nirlendu,False,nirlendu
2219,@prasbusiness,True,prasbusiness
2220,@rmp289,True,rmp289
2221,@AlexFreiheit2,True,AlexFreiheit2
2222,@BiomedicalDude,True,BiomedicalDude
2223,@paste_special,False,paste_special
2224,@Brandon_Weiss_B,True,Brandon_Weiss_B
2225,@Yaretas24,True,Yaretas24
2226,@Dantheman0207,True,Dantheman0207
2227,@jkdowdle,True,jkdowdle
2228,@thdxr,False,thdxr
2229,@martycep,False,martycep
2230,@udarable,False,udarable
2231,@joshuatodPRprof,True,joshuatodPRprof
2232,@ncgaskin,False,ncgaskin
2233,@alisonludick,True,alisonludick
2234,@mohitmamoria,False,mohitmamoria
2235,@ChaseKregor,False,ChaseKregor
2236,@alejobarragan9,False,alejobarragan9
2237,@RaviMikkelsen,False,RaviMikkelsen
2238,@vail_marie,False,vail_marie
2239,@jamesakoester,True,jamesakoester
2240,@interJL,False,interJL
2241,@CJSlattery,False,CJSlattery
2242,@infernocloud,False,infernocloud
2243,@utdlife07,False,utdlife07
2244,@ShettyAdit,True,ShettyAdit
2245,@aaron_via,False,aaron_via
2246,@DavidHodge,False,DavidHodge
2247,@BenSRachinger,True,BenSRachinger
2248,@ranbees,True,ranbees
2249,@karenbforster,False,karenbforster
2250,@seanksaint,True,seanksaint
2251,@Nrcoope,False,Nrcoope
2252,@PeriwinkleCott1,False,PeriwinkleCott1
2253,@palakzat,False,palakzat
2254,@ElliotFeeny,False,ElliotFeeny
2255,@RainyDuke,True,RainyDuke
2256,@thisaalokna,False,thisaalokna
2257,@Naanull,False,Naanull
2258,@MMosiuc,False,MMosiuc
2259,@arachnocapital2,False,arachnocapital2
2260,@Nivo0o0,False,Nivo0o0
2261,@stevorito,False,stevorito
2262,@apas,True,apas
2263,@conorp854,True,conorp854
2264,@charlieroth_,False,charlieroth_
2265,@sabiiou,True,sabiiou
2266,@ask_ourself,True,ask_ourself
2267,@askMeSaaS,False,askMeSaaS
2268,@rauchs,False,rauchs
2269,@geekysrm,False,geekysrm
2270,@utkarsh1810,False,utkarsh1810
2271,@theElontologist,False,theElontologist
2272,@LambdaNewbie,False,LambdaNewbie
2273,@Mrcwr21,True,Mrcwr21
2274,@gregmcbeth,False,gregmcbeth
2275,@KaylahRoxOut,False,KaylahRoxOut
2276,@gokstudio,True,gokstudio
2277,@taisharvey,False,taisharvey
2278,@HolaIAmLola,True,HolaIAmLola
2279,@ElissaBeth,True,ElissaBeth
2280,@napalmhit,True,napalmhit
2281,@kyonaganawa,True,kyonaganawa
2282,@krempasky,False,krempasky
2283,@themikemuu,False,themikemuu
2284,@JoZeVi,False,JoZeVi
2285,@hamediramin,False,hamediramin
2286,@devincheevers,False,devincheevers
2287,@justmadhu,False,justmadhu
2288,@dp_chua,False,dp_chua
2289,@Career_Karma,True,Career_Karma
2290,@brianlevin,False,brianlevin
2291,@xmd404,True,xmd404
2292,@Duarteosrm,False,Duarteosrm
2293,@MikeAGibson,False,MikeAGibson
2294,@Changliu1991,False,Changliu1991
2295,@kaigradert,False,kaigradert
2296,@mlthorsen,False,mlthorsen
2297,@_PolyG,True,_PolyG
2298,@lifeofkavon,True,lifeofkavon
2299,@alt_dev_nikema,True,alt_dev_nikema
2300,@kacyf,False,kacyf
2301,@Jessicas144,False,Jessicas144
2302,@vehwake,True,vehwake
2303,@PranjalDaga1,True,PranjalDaga1
2304,@IAmatetti1,False,IAmatetti1
2305,@7karthikv,True,7karthikv
2306,@TrevorLongino,False,TrevorLongino
2307,@kathrynduryea,False,kathrynduryea
2308,@HazelQuinn888,False,HazelQuinn888
2309,@DavidBCherry,False,DavidBCherry
2310,@HeyTanmay,False,HeyTanmay
2311,@Roseagra_irl,True,Roseagra_irl
2312,@davecullinan,True,davecullinan
2313,@MaloneCode,True,MaloneCode
2314,@sachinrekhi,False,sachinrekhi
2315,@halordbo,False,halordbo
2316,@thealexfreeman,False,thealexfreeman
2317,@BavishiChintan,True,BavishiChintan
2318,@MarcCymo,True,MarcCymo
2319,@LifespanDevelop,True,LifespanDevelop
2320,@lindahendrics00,False,lindahendrics00
2321,@TWakalix,False,TWakalix
2322,@sseraphini,False,sseraphini
2323,@JosephamillerII,False,JosephamillerII
2324,@anthilemoon,False,anthilemoon
2325,@SooshiRollss,False,SooshiRollss
2326,@Frankaguileraji,False,Frankaguileraji
2327,@vincentweisser,False,vincentweisser
2328,@rymbltn,False,rymbltn
2329,@facricci,False,facricci
2330,@instatower,False,instatower
2331,@snclr_miner,True,snclr_miner
2332,@GMATnGRE_Tutor,False,GMATnGRE_Tutor
2333,@jayanthkumarak,True,jayanthkumarak
2334,@mrh137,False,mrh137
2335,@13thprotector,False,13thprotector
2336,@bhrigu511,False,bhrigu511
2337,@Portereagle,True,Portereagle
2338,@dillon_mulroy,True,dillon_mulroy
2339,@XanDitkoff,False,XanDitkoff
2340,@peterrliem,False,peterrliem
2341,@TheJonFedor,True,TheJonFedor
2342,@SPKJYZ,True,SPKJYZ
2343,@CharlesSmithC,True,CharlesSmithC
2344,@samantha_wolfe2,False,samantha_wolfe2
2345,@TimConcannon,False,TimConcannon
2346,@EMMETT_HW,False,EMMETT_HW
2347,@ashwindoke,True,ashwindoke
2348,@bangarangler,False,bangarangler
2349,@cigardubey,False,cigardubey
2350,@bendavenport,False,bendavenport
2351,@techfogranted,False,techfogranted
2352,@chintanppatel,False,chintanppatel
2353,@cbocking,False,cbocking
2354,@isaac_almanzaj,False,isaac_almanzaj
2355,@idrisayobello,True,idrisayobello
2356,@drnishurs,False,drnishurs
2357,@NikkitaFTW,False,NikkitaFTW
2358,@bitandbang,False,bitandbang
2359,@rickhanlonii,False,rickhanlonii
2360,@BenLesh,False,BenLesh
2361,@styfle,False,styfle
2362,@naterrr_,True,naterrr_
2363,@cschlang,True,cschlang
2364,@NickJMcCullum,True,NickJMcCullum
2365,@wel51x,False,wel51x
2366,@adventurini,True,adventurini
2367,@drosshole,False,drosshole
2368,@odepiipii,False,odepiipii
2369,@holloway,False,holloway
2370,@BenHakes,False,BenHakes
2371,@SaraJChipps,False,SaraJChipps
2372,@jsameijeiras,False,jsameijeiras
2373,@BTCOlN,True,BTCOlN
2374,@mraganhart,True,mraganhart
2375,@ahirazshmad,False,ahirazshmad
2376,@pchrisl,False,pchrisl
2377,@chachovaladez,True,chachovaladez
2378,@mickeycloud,False,mickeycloud
2379,@Marc_Low,True,Marc_Low
2380,@skasriel,True,skasriel
2381,@Smilin_Dominata,False,Smilin_Dominata
2382,@tmrob_,False,tmrob_
2383,@wildlavender4,False,wildlavender4
2384,@nmk8,False,nmk8
2385,@bitraj_,True,bitraj_
2386,@CarlHasselskog,False,CarlHasselskog
2387,@vegajorge,True,vegajorge
2388,@shivng9,False,shivng9
2389,@louis_nels,False,louis_nels
2390,@jonathanrlarkin,False,jonathanrlarkin
2391,@luketherien,False,luketherien
2392,@jdomenig,False,jdomenig
2393,@AnthonyDAnselmo,False,AnthonyDAnselmo
2394,@Brian_C_Berman,False,Brian_C_Berman
2395,@vahabzy,False,vahabzy
2396,@ErlichBachman10,False,ErlichBachman10
2397,@MichaelHawaii,False,MichaelHawaii
2398,@MarkMcLaren6,True,MarkMcLaren6
2399,@NirantK,False,NirantK
2400,@velai14,False,velai14
2401,@supershabam,False,supershabam
2402,@brianmichaelf,False,brianmichaelf
2403,@uoatrades,False,uoatrades
2404,@SpencerStensrud,True,SpencerStensrud
2405,@JesseInSD,False,JesseInSD
2406,@_jonesian,False,_jonesian
2407,@kylec,True,kylec
2408,@imchristiepitts,False,imchristiepitts
2409,@MikeYXie,True,MikeYXie
2410,@taiwojohn__,False,taiwojohn__
2411,@manwittaplan,True,manwittaplan
2412,@syzdykov,True,syzdykov
2413,@MegMonk,True,MegMonk
2414,@andreasklinger,False,andreasklinger
2415,@MarcoCastro27,False,MarcoCastro27
2416,@bkvillalobos,False,bkvillalobos
2417,@nguye243,True,nguye243
2418,@MrCypherpunk,False,MrCypherpunk
2419,@jrad5_,False,jrad5_
2420,@gunnygun3,False,gunnygun3
2421,@Dhruv383,True,Dhruv383
2422,@iso_anu,True,iso_anu
2423,@karanganesan,False,karanganesan
2424,@ohey2011,False,ohey2011
2425,@amyugh,False,amyugh
2426,@slagathor2094,False,slagathor2094
2427,@wzulfikar,False,wzulfikar
2428,@MakwanaPunit,False,MakwanaPunit
2429,@ccalo,False,ccalo
2430,@HumanPDX,True,HumanPDX
2431,@_alexray,True,_alexray
2432,@Tjombai,False,Tjombai
2433,@T_Rongi1,False,T_Rongi1
2434,@sam_feldman_,False,sam_feldman_
2435,@EricWinbigler,True,EricWinbigler
2436,@TetraspaceAdmn,True,TetraspaceAdmn
2437,@Tkoy9,False,Tkoy9
2438,@donaldtaiwo1,False,donaldtaiwo1
2439,@mariecallahan__,True,mariecallahan__
2440,@clythberg,True,clythberg
2441,@servo27,False,servo27
2442,@Ruminorang,False,Ruminorang
2443,@alexalbarran_,False,alexalbarran_
2444,@ForbiddenFrood,False,ForbiddenFrood
2445,@adamjohnlea,False,adamjohnlea
2446,@jgrundFAC,False,jgrundFAC
2447,@NwaMaziOnyeador,False,NwaMaziOnyeador
2448,@jabber1119,False,jabber1119
2449,@amobisays,True,amobisays
2450,@calvinling626,True,calvinling626
2451,@babastianj,True,babastianj
2452,@Conanbatt,False,Conanbatt
2453,@zslayback,False,zslayback
2454,@tareqismail,True,tareqismail
2455,@caocampb,False,caocampb
2456,@anime_virus,False,anime_virus
2457,@JonDishotsky,False,JonDishotsky
2458,@TheRealPFitz,False,TheRealPFitz
2459,@xav_llerena,False,xav_llerena
2460,@seong_ck,True,seong_ck
2461,@JoeMinock,False,JoeMinock
2462,@rico_bsp,False,rico_bsp
2463,@webaficionado,False,webaficionado
2464,@MrRazzi17,False,MrRazzi17
2465,@MichaelBatko1,True,MichaelBatko1
2466,@Jordan_Clarke93,True,Jordan_Clarke93
2467,@law_sanderson,True,law_sanderson
2468,@DerikMehl,False,DerikMehl
2469,@aliee_yo,False,aliee_yo
2470,@RicardoCooks,False,RicardoCooks
2471,@rijames,False,rijames
2472,@BrainEngineer,False,BrainEngineer
2473,@scottastevenson,True,scottastevenson
2474,@TibbittsDestiny,True,TibbittsDestiny
2475,@DaArchitechLp,True,DaArchitechLp
2476,@DaeshawnBallard,True,DaeshawnBallard
2477,@24AskiaJones,False,24AskiaJones
2478,@johnloeber,False,johnloeber
2479,@hnshah,True,hnshah
2480,@mcrowder65,False,mcrowder65
2481,@kevzettler,False,kevzettler
2482,@MattLederman2,True,MattLederman2
2483,@RingoMandingo93,True,RingoMandingo93
2484,@Antertera,False,Antertera
2485,@JosephDise,True,JosephDise
2486,@_tucker_lane,True,_tucker_lane
2487,@_alex_ak,False,_alex_ak
2488,@_jessetipton,False,_jessetipton
2489,@EvanMcPhee,False,EvanMcPhee
2490,@brettgrendahl,True,brettgrendahl
2491,@BonnieOD,False,BonnieOD
2492,@AlexSchleber,True,AlexSchleber
2493,@HenriCoincare,True,HenriCoincare
2494,@agustinlastra,False,agustinlastra
2495,@miradu,False,miradu
2496,@obooloh,True,obooloh
2497,@CodyCostaRica,True,CodyCostaRica
2498,@davidrdesign,False,davidrdesign
2499,@soulgrind1,True,soulgrind1
2500,@coreycrosby,False,coreycrosby
2501,@Alvan_Chow,True,Alvan_Chow
2502,@QuestUnending,False,QuestUnending
2503,@carrickdb,False,carrickdb
2504,@russpage,False,russpage
2505,@Kath1213,True,Kath1213
2506,@toddinc,False,toddinc
2507,@arram,False,arram
2508,@jherritz,True,jherritz
2509,@rpiip,True,rpiip
2510,@leloykun,True,leloykun
2511,@Esqarrouth,False,Esqarrouth
2512,@allisonbraley,True,allisonbraley
2513,@godyds,False,godyds
2514,@DavidGil_13,True,DavidGil_13
2515,@1vnzh,False,1vnzh
2516,@dmcdougall,False,dmcdougall
2517,@LeaboMike,False,LeaboMike
2518,@dadodsworth,False,dadodsworth
2519,@russellmolimock,False,russellmolimock
2520,@NathanDoutt,False,NathanDoutt
2521,@r_murrell,False,r_murrell
2522,@CasinelliG,False,CasinelliG
2523,@BrownJarvise,False,BrownJarvise
2524,@ninaleebissett,False,ninaleebissett
2525,@andbenav,False,andbenav
2526,@epan,False,epan
2527,@duzzy0,False,duzzy0
2528,@PaulBriar,False,PaulBriar
2529,@AlanShortz,True,AlanShortz
2530,@seangates,True,seangates
2531,@mtchll9,False,mtchll9
2532,@reebsCodes,True,reebsCodes
2533,@satishvkvn,True,satishvkvn
2534,@JohnnyHVan,False,JohnnyHVan
2535,@chibears7,True,chibears7
2536,@seestephsay,False,seestephsay
2537,@RutgerdeRuiter1,True,RutgerdeRuiter1
2538,@oOLivKris,True,oOLivKris
2539,@petrov_svilen,True,petrov_svilen
2540,@seanlondon,False,seanlondon
2541,@TylerAWalton,True,TylerAWalton
2542,@adrian_horning_,False,adrian_horning_
2543,@ReeseKunz,True,ReeseKunz
2544,@rsmoz,False,rsmoz
2545,@tombielecki,False,tombielecki
2546,@sethtjf,True,sethtjf
2547,@smartledore_,False,smartledore_
2548,@rob_mcdan,True,rob_mcdan
2549,@biancawelds,False,biancawelds
2550,@GrndTheftCrypto,True,GrndTheftCrypto
2551,@gregoryhills,True,gregoryhills
2552,@Matt_McChill,False,Matt_McChill
2553,@talltodd65,False,talltodd65
2554,@zaany101,False,zaany101
2555,@lalorosas,False,lalorosas
2556,@steven_t__,False,steven_t__
2557,@_hagnerd,True,_hagnerd
2558,@danoand,True,danoand
2559,@istgus,False,istgus
2560,@InceptiveJ,False,InceptiveJ
2561,@itswaihong,True,itswaihong
2562,@dstiles_43,False,dstiles_43
2563,@Rohan_Naidu,True,Rohan_Naidu
2564,@JohnCarolin,True,JohnCarolin
2565,@nishantsuri1,False,nishantsuri1
2566,@jcreech3,True,jcreech3
2567,@tonycueva,True,tonycueva
2568,@bluewhackadoo,True,bluewhackadoo
2569,@rubenharris,True,rubenharris
2570,@iam_nedsoft,True,iam_nedsoft
2571,@SuMastodon,False,SuMastodon
2572,@treyhunner,False,treyhunner
2573,@crossan007,True,crossan007
2574,@johnwillsund,False,johnwillsund
2575,@JDanielRicher,False,JDanielRicher
2576,@JohnnySteinman,False,JohnnySteinman
2577,@civicark10,False,civicark10
2578,@amurra17,False,amurra17
2579,@VitorSchwartzC,False,VitorSchwartzC
2580,@mansurkm,False,mansurkm
2581,@mandeepdalip,False,mandeepdalip
2582,@glaksmono,False,glaksmono
2583,@_bsiddiqui,False,_bsiddiqui
2584,@ayeshsalah,False,ayeshsalah
2585,@krrishd,False,krrishd
2586,@hazem_awad,False,hazem_awad
2587,@Uyoyo_O,True,Uyoyo_O
2588,@kelecie,True,kelecie
2589,@ImWithoutLimits,True,ImWithoutLimits
2590,@TegaOghogho,True,TegaOghogho
2591,@thebitsian,False,thebitsian
2592,@pushpakkedia,False,pushpakkedia
2593,@jacobdudzinski,False,jacobdudzinski
2594,@AustinNwaka,True,AustinNwaka
2595,@AnimeshTambi,True,AnimeshTambi
2596,@phillynerd,False,phillynerd
2597,@BazemoreLucas,True,BazemoreLucas
2598,@emmargherd,False,emmargherd
2599,@ebgranger,False,ebgranger
2600,@IqbalROfficial,False,IqbalROfficial
2601,@RoshanChain,True,RoshanChain
2602,@tikhbana,True,tikhbana
2603,@mcgenergy,True,mcgenergy
2604,@weston_w,False,weston_w
2605,@vastidity,True,vastidity
2606,@MukeshThawani,False,MukeshThawani
2607,@sam_havens,True,sam_havens
2608,@reedsie01,True,reedsie01
2609,@aflopez89,False,aflopez89
2610,@brandon_cmngs,True,brandon_cmngs
2611,@prakash_mansi,False,prakash_mansi
2612,@caitfersy,False,caitfersy
2613,@maxefremov,False,maxefremov
2614,@kixiQu,False,kixiQu
2615,@MattyKirsh,False,MattyKirsh
2616,@ealsmyr,True,ealsmyr
2617,@derekdukart,True,derekdukart
2618,@jonrog,True,jonrog
2619,@jacob_anstey,False,jacob_anstey
2620,@bmv437,True,bmv437
2621,@ezequielmass,True,ezequielmass
2622,@sarahmceneaney,False,sarahmceneaney
2623,@bocahrokok,False,bocahrokok
2624,@krongsin_c,True,krongsin_c
2625,@Dipo_Israel,False,Dipo_Israel
2626,@jhofmann,False,jhofmann
2627,@kootsoop,True,kootsoop
2628,@rudzki,True,rudzki
2629,@SukumaranSheela,False,SukumaranSheela
2630,@sidharthajha,False,sidharthajha
2631,@Gidbear1,False,Gidbear1
2632,@Akjain7353,True,Akjain7353
2633,@CourtneyPowell,False,CourtneyPowell
2634,@ola,False,ola
2635,@lucktm,False,lucktm
2636,@mohitify,False,mohitify
2637,@KaraCronin12,True,KaraCronin12
2638,@CVanchieri6,False,CVanchieri6
2639,@felipecrribeiro,False,felipecrribeiro
2640,@pummer,True,pummer
2641,@stephenzeek,False,stephenzeek
2642,@Vince_Farinella,True,Vince_Farinella
2643,@roxdanila,False,roxdanila
2644,@PaulTribbey,True,PaulTribbey
2645,@migowski,False,migowski
2646,@KabirH,True,KabirH
2647,@compiledwrong,False,compiledwrong
2648,@PublicCam,True,PublicCam
2649,@Baba_BS,False,Baba_BS
2650,@iOvrThoughtThis,False,iOvrThoughtThis
2651,@ejzim,False,ejzim
2652,@idkyettbhonest,False,idkyettbhonest
2653,@elementko1,False,elementko1
2654,@Furryducky,False,Furryducky
2655,@phuqle,False,phuqle
2656,@mathkayla,True,mathkayla
2657,@TimIsenman,True,TimIsenman
2658,@bwales821,False,bwales821
2659,@conorcdore,False,conorcdore
2660,@jknowlt19,False,jknowlt19
2661,@ApogeeExpress,False,ApogeeExpress
2662,@ChamiAndrew,True,ChamiAndrew
2663,@joshuamarch,False,joshuamarch
2664,@_anubsinha,False,_anubsinha
2665,@swathyprithivi,False,swathyprithivi
2666,@DrFerdowsi,True,DrFerdowsi
2667,@encode__,True,encode__
2668,@mattmochary,False,mattmochary
2669,@charmingboson,True,charmingboson
2670,@Leananepari,True,Leananepari
2671,@jessmartin,False,jessmartin
2672,@marianokostelec,True,marianokostelec
2673,@depkulk,True,depkulk
2674,@ShaneBDuggan,True,ShaneBDuggan
2675,@leachcoding,True,leachcoding
2676,@Joe_Curry,True,Joe_Curry
2677,@dev_nikema,False,dev_nikema
2678,@AdamMilstein,True,AdamMilstein
2679,@nisachamp,True,nisachamp
2680,@GuillaumeBardet,False,GuillaumeBardet
2681,@omid,False,omid
2682,@coreyhainesco,False,coreyhainesco
2683,@DJacobsmeyer,True,DJacobsmeyer
2684,@joseblg,False,joseblg
2685,@TenderTenny,True,TenderTenny
2686,@gregoryfinley,True,gregoryfinley
2687,@luis_rodriguez,False,luis_rodriguez
2688,@bahaaedinsaad,True,bahaaedinsaad
2689,@spencernorman,True,spencernorman
2690,@cmicon,True,cmicon
2691,@MavLens,True,MavLens
2692,@zan2434,False,zan2434
2693,@popeG_,False,popeG_
2694,@DavidWexJacobs,False,DavidWexJacobs
2695,@CoderCrypto,False,CoderCrypto
2696,@youssseeef,True,youssseeef
2697,@AdamBurkeware,True,AdamBurkeware
2698,@PatrickTake2,True,PatrickTake2
2699,@davelu,False,davelu
2700,@jhanstra,True,jhanstra
2701,@RFuld,False,RFuld
2702,@GlissonBrad,False,GlissonBrad
2703,@dyljm1,False,dyljm1
2704,@IyanuAshiri,False,IyanuAshiri
2705,@bahstontom,True,bahstontom
2706,@ConnorForde10,False,ConnorForde10
2707,@jrloom,True,jrloom
2708,@JoshuaJPrince,False,JoshuaJPrince
2709,@oraeekene,False,oraeekene
2710,@alanwarms,False,alanwarms
2711,@fdilke,False,fdilke
2712,@JacobRRyans,False,JacobRRyans
2713,@zchristy_,True,zchristy_
2714,@Peter_Paints,True,Peter_Paints
2715,@amarstays,True,amarstays
2716,@ArukweNkem,False,ArukweNkem
2717,@JidinDinesh,False,JidinDinesh
2718,@atmuch1,False,atmuch1
2719,@Mattie0123,True,Mattie0123
2720,@BPujanauski,False,BPujanauski
2721,@InfinitasKumar,True,InfinitasKumar
2722,@devilscompiler,False,devilscompiler
2723,@rupees1hundred,False,rupees1hundred
2724,@artificedintel,True,artificedintel
2725,@ViktorOlsson9,False,ViktorOlsson9
2726,@emilioolivares,False,emilioolivares
2727,@Whymess,False,Whymess
2728,@MoyZachery,True,MoyZachery
2729,@ericwuerfel,True,ericwuerfel
2730,@varun_mathur,True,varun_mathur
2731,@carla_marvin,True,carla_marvin
2732,@deksmond,True,deksmond
2733,@nathanagriffith,False,nathanagriffith
2734,@chip_trenckmann,False,chip_trenckmann
2735,@Kenickilive,False,Kenickilive
2736,@andrewmarksart,True,andrewmarksart
2737,@carranzadanielh,False,carranzadanielh
2738,@_jonashaag,False,_jonashaag
2739,@samaysham,True,samaysham
2740,@rupalisujan,False,rupalisujan
2741,@axiomaticdoubts,True,axiomaticdoubts
2742,@chochoichoy,False,chochoichoy
2743,@KeenDisregard,False,KeenDisregard
2744,@adikotecha,False,adikotecha
2745,@AbhilashGorle,False,AbhilashGorle
2746,@TheDecentTech,True,TheDecentTech
2747,@ali_rawk,False,ali_rawk
2748,@inviolinable,True,inviolinable
2749,@Woolftech,False,Woolftech
2750,@RolandCanuto,False,RolandCanuto
2751,@hugorefu,True,hugorefu
2752,@ConsciousEdOrg,True,ConsciousEdOrg
2753,@noahsdojo,True,noahsdojo
2754,@thewand13292934,False,thewand13292934
2755,@daniel_egan,False,daniel_egan
2756,@davidslifka,False,davidslifka
2757,@rashadkrnh,True,rashadkrnh
2758,@1yroy,False,1yroy
2759,@ShakkeelAhmed,False,ShakkeelAhmed
2760,@metasj,True,metasj
2761,@curlydisplay,False,curlydisplay
2762,@arecewright,False,arecewright
2763,@InfoSymmetries,True,InfoSymmetries
2764,@tumelomakgaka,True,tumelomakgaka
2765,@JaffacakeStudio,True,JaffacakeStudio
2766,@Nimayi2,False,Nimayi2
2767,@NickCaminiti4,False,NickCaminiti4
2768,@archaic_hogwash,False,archaic_hogwash
2769,@a13n,True,a13n
2770,@startuployalist,False,startuployalist
2771,@SethGRosenberg,False,SethGRosenberg
2772,@shamziboy,True,shamziboy
2773,@geepokey,True,geepokey
2774,@JonathanWSloan,True,JonathanWSloan
2775,@DecentGradient,True,DecentGradient
2776,@ilytrevinodmz,True,ilytrevinodmz
2777,@scottleibrand,False,scottleibrand
2778,@MANas8U,False,MANas8U
2779,@joshcirre,True,joshcirre
2780,@andy9775,True,andy9775
2781,@ArmandDoma,True,ArmandDoma
2782,@gasnerpants,False,gasnerpants
2783,@Lia_en_UY,False,Lia_en_UY
2784,@whatwhatyeahyea,True,whatwhatyeahyea
2785,@Austin_Cole_7,False,Austin_Cole_7
2786,@over6turns,False,over6turns
2787,@justinsaintil,False,justinsaintil
2788,@tvlachak,True,tvlachak
2789,@ayenisholah,True,ayenisholah
2790,@TomOsman,False,TomOsman
2791,@NotoriousLisp,True,NotoriousLisp
2792,@mwmiller22,False,mwmiller22
2793,@kouris_john,True,kouris_john
2794,@steveloh722,True,steveloh722
2795,@dewayneroyj,True,dewayneroyj
2796,@Why_was_it_fun,False,Why_was_it_fun
2797,@EmileDaou,True,EmileDaou
2798,@schrockn,False,schrockn
2799,@stevevandenburg,True,stevevandenburg
2800,@snuzerkmc,False,snuzerkmc
2801,@hallieisntbrit,False,hallieisntbrit
2802,@peskyfish,False,peskyfish
2803,@joakim_a,True,joakim_a
2804,@deviparikh,False,deviparikh
2805,@shyampsunder,False,shyampsunder
2806,@_ritviksingh,False,_ritviksingh
2807,@NDominator,True,NDominator
2808,@adamlynch,True,adamlynch
2809,@jamesjamtho,True,jamesjamtho
2810,@TheSeaMouse,False,TheSeaMouse
2811,@mike_en_,True,mike_en_
2812,@EliSennesh,False,EliSennesh
2813,@anish010185,False,anish010185
2814,@dynasty_sweet,True,dynasty_sweet
2815,@jadamr28,True,jadamr28
2816,@cpjohnson1205,False,cpjohnson1205
2817,@btc_yogi,False,btc_yogi
2818,@gabe_earle,True,gabe_earle
2819,@Grantimus9,False,Grantimus9
2820,@_SajB,True,_SajB
2821,@NevaStopXplorin,True,NevaStopXplorin
2822,@cl__op,True,cl__op
2823,@valleyhack,False,valleyhack
2824,@jay_white98,True,jay_white98
